id;text;label;score;lan;domain
25510;"Bal sinhoy roy Shala maluana bachha
";2;-2;RN;talkshow_video
25511;"nayan rahman নাদের বাচ্চা
";1;-1;BN;talkshow_video
25513;"এমরান তোরে পাইলে জুতা মারবো
";2;-1;BN;talkshow_video
25514;"এমরান তুই কি কুকুরের ছেলে নাকি বিড়ালের ছেলে
";2;-1;BN;talkshow_video
25514;"এমরান তুই কি কুকুরের ছেলে নাকি বিড়ালের ছেলে
";1;-1;BN;talkshow_video
25517;"কিন্তু
";2;0;BN;talkshow_video
25517;"কিন্তু
";1;0;BN;talkshow_video
25518;"Sorkar - Tui Aki bolis!? Aki suni ami nathurar mukhey? Vuter mukhey RAM RAM.
";2;-1;RN;talkshow_video
25518;"Sorkar - Tui Aki bolis!? Aki suni ami nathurar mukhey? Vuter mukhey RAM RAM.
";1;-1;RN;talkshow_video
25519;"সুভাষ কে ডিম থেরাপি দেবে একদিন ছাএ লীগ।
";2;-1;BN;talkshow_video
25519;"সুভাষ কে ডিম থেরাপি দেবে একদিন ছাএ লীগ।
";1;0;BN;talkshow_video
25521;"Sawyar beda Ekhn mor guraico
";2;-1;RN;talkshow_video
25521;"Sawyar beda Ekhn mor guraico
";2;0;RN;talkshow_video
25522;"Imran tur khela sesh
";2;-1;RN;talkshow_video
25524;"গনজাগরণ মন্চ জাসদ,বাসদের গোস্টী।রাশিয়ার দালাল।
";1;-1;BN;talkshow_video
25524;"গনজাগরণ মন্চ জাসদ,বাসদের গোস্টী।রাশিয়ার দালাল।
";1;-1;BN;talkshow_video
25525;"ইমরান একটা খানকির পুলা
";1;-1;BN;talkshow_video
25528;"ইমরান এইচ সরকার কে ধন্যবাদ সত্য কথা বলার জন্য
";1;1;BN;talkshow_video
25530;"শেখ রায়হান বিন হাতেম Ppp to
";1;0;BN;talkshow_video
25531;"Imran sorkarer kotha sone moja pelam
";1;1;RN;talkshow_video
25537;"Sbash sagolka kano apnara toksowta dakan
";1;0;RN;talkshow_video
25539;"হা সুবাস সিংহ
";2;1;BN;talkshow_video
25540;"টিউলিপ যাতে বাংলাদেশ এ না আসে যেহেতু সে আত্মস্বীকৃত বাংলাদেশি না
";1;0;BN;talkshow_video
25540;"টিউলিপ যাতে বাংলাদেশ এ না আসে যেহেতু সে আত্মস্বীকৃত বাংলাদেশি না
";1;0;BN;talkshow_video
25541;"বেয়াদবের ঘরে তো বেয়াদব ই হয়।
";2;-1;BN;talkshow_video
25541;"বেয়াদবের ঘরে তো বেয়াদব ই হয়।
";1;-1;BN;talkshow_video
25547;"মাহামুদুর তুই পাকিস্তানের জারজ দেশে গনতন্ত্র না থাকলে তুই কথা বলিছ কি ভাবে।
";1;-1;BN;talkshow_video
25548;"মাহমুদুর রহমান ভাই আপনাকে অনেক অনেক ধন্যাবাদ।
";2;2;BN;talkshow_video
25549;"মাহামুদা মোনাফেন
";1;0;BN;talkshow_video
25549;"মাহামুদা মোনাফেন
";1;0;BN;talkshow_video
25549;"মাহামুদা মোনাফেন
";1;0;BN;talkshow_video
25549;"মাহামুদা মোনাফেন
";2;-1;BN;talkshow_video
25550;"মাহামুদা তুই পাকিসতানের জারজ
";2;-1;BN;talkshow_video
25551;"মাহামুদা খানকি মাগির পোলা
";2;-2;BN;talkshow_video
25551;"মাহামুদা খানকি মাগির পোলা
";1;-1;BN;talkshow_video
25552;"মাহামুইদা লুছা জুতা চোর। তুই খাটি মাগির পোলা। তোরে পিডাইতে হবে জুতা দিয়া।
";1;-1;BN;talkshow_video
25554;"Apnara ki kub balo manus??
";1;0;RN;talkshow_video
25555;"আপনি বা আপনার পরিবার কি বাল ফেলেছেন??
";2;-1;BN;talkshow_video
25555;"আপনি বা আপনার পরিবার কি বাল ফেলেছেন??
";1;-1;BN;talkshow_video
25555;"আপনি বা আপনার পরিবার কি বাল ফেলেছেন??
";1;-1;BN;talkshow_video
25556;"ফইন্নি,,,,, টিউলিপ ইংল্যান্ডের এমপি।তুই তো একটা ফাউল।
";2;-1;BN;talkshow_video
25557;"bir purush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";1;1;RN;talkshow_video
25557;"bir purush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";1;1;RN;talkshow_video
25557;"bir purush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";1;1;RN;talkshow_video
25558;"Kob sahos ase betar karon kuttar pola gulam azom er chodar mare chodese pakistani ra.
";1;1;RN;talkshow_video
25558;"Kob sahos ase betar karon kuttar pola gulam azom er chodar mare chodese pakistani ra.
";1;-1;RN;talkshow_video
25559;"Well done mahmudor Rahman for her right k bole ashol
";1;1;EN;talkshow_video
25559;"Well done mahmudor Rahman for her right k bole ashol
";2;2;EN;talkshow_video
25559;"Well done mahmudor Rahman for her right k bole ashol
";1;1;EN;talkshow_video
25560;"tor make cudi o tor bonke cudi salar beiman tor muker bitore amar hol dukia debo bastad tor bo cor bnp kaleda curi kre dra prse janis na tui to salar kafir
";1;-1;RN;talkshow_video
25560;"tor make cudi o tor bonke cudi salar beiman tor muker bitore amar hol dukia debo bastad tor bo cor bnp kaleda curi kre dra prse janis na tui to salar kafir
";1;-1;RN;talkshow_video
25560;"tor make cudi o tor bonke cudi salar beiman tor muker bitore amar hol dukia debo bastad tor bo cor bnp kaleda curi kre dra prse janis na tui to salar kafir
";1;-1;RN;talkshow_video
25560;"tor make cudi o tor bonke cudi salar beiman tor muker bitore amar hol dukia debo bastad tor bo cor bnp kaleda curi kre dra prse janis na tui to salar kafir
";1;-1;RN;talkshow_video
25561;"এই লোকটার এত সাহস আসল কোথা থেকে
";2;-1;BN;talkshow_video
25562;"আপনারা খমতায় থাকা কালিন কি কোরেছেন তা আপনাদের মনেনাই কি বলেন আপনারা কি, এক হয়ে দেশ চালান দেশ আর আগে নিয়েজান আমরা আর আপনাদের বি তরকো সুন্তে চায়না
";1;0;BN;talkshow_video
25562;"আপনারা খমতায় থাকা কালিন কি কোরেছেন তা আপনাদের মনেনাই কি বলেন আপনারা কি, এক হয়ে দেশ চালান দেশ আর আগে নিয়েজান আমরা আর আপনাদের বি তরকো সুন্তে চায়না
";1;-1;BN;talkshow_video
25562;"আপনারা খমতায় থাকা কালিন কি কোরেছেন তা আপনাদের মনেনাই কি বলেন আপনারা কি, এক হয়ে দেশ চালান দেশ আর আগে নিয়েজান আমরা আর আপনাদের বি তরকো সুন্তে চায়না
";2;-1;BN;talkshow_video
25563;"এই হালা পাগল
";2;-1;BN;talkshow_video
25563;"এই হালা পাগল
";1;-1;BN;talkshow_video
25564;"পাগল তোকে টিউলিপ জুতা টানতে ও রাখেনা বেয়াদব তুই কিসের সা;বাদিক তুই তো মিরপুর আকাম করতেগিয়ে দোউরে পালাইছিলি তোর মত বন্ড বিএনপি জামাতে আরও দরকার তোর খুনি জিয়াকে জাতির পিতা চাকরি দিয়েছে বেতন দিয়েছে জিয়া জাতির পিতাকে ছেলুট দিয়েছে
";1;-1;BN;talkshow_video
25565;"shala jat pakisthani.
";2;0;RN;talkshow_video
25565;"shala jat pakisthani.
";1;-1;RN;talkshow_video
25567;"আপনার সাহসি বকতিতার জনণ আপনাকে লাল সালাম
";2;2;BN;talkshow_video
25570;"সুয়ার বাচচা তুই আজ এখানে আজ কথা বলতে পারছিস কার জন্য শেখমুজিবর এর জন্য
";2;-2;BN;talkshow_video
25570;"সুয়ার বাচচা তুই আজ এখানে আজ কথা বলতে পারছিস কার জন্য শেখমুজিবর এর জন্য
";1;-1;BN;talkshow_video
25571;"Md Safikul Islam খুব লাগলো বুঝি!?
";2;0;BN;talkshow_video
25571;"Md Safikul Islam খুব লাগলো বুঝি!?
";1;-1;BN;talkshow_video
25571;"Md Safikul Islam খুব লাগলো বুঝি!?
";1;-1;BN;talkshow_video
25575;"Azharul islam toma k o
";1;0;RN;talkshow_video
25577;"এরা বিএনপির দালাল চক্রের লোক এরা সব পারেন ।কারণ এদের কাজহই কুত্তার মত খ‍্যাদ খ‍্যাদ করা ।
";1;-1;BN;talkshow_video
25578;"Brave person
";1;1;EN;talkshow_video
25580;"সেলুট বস !! আপনি একজন সাহসী ব্যক্তিত্ব
";1;1;BN;talkshow_video
25585;"কিছু চামচা সাংবাদিক তথ্য দিয়ে সমাজকে বিব্রত করাই কাজ। টিউলিপের কথাটা ঠিকভাবে শুনে তারপর চামচামি করেন সা্ংবাদিক সাহেব। আপনার শিখায় প্রবলেম আছে।
";1;-1;BN;talkshow_video
25588;"Pakistan amol to dekho ni, poro o ni? Dese bose desher somalichona korcho, taw democracy nai??? Boloder bacccha
";1;-1;RN;talkshow_video
25589;"আগে টিউলিপের মত যোগ্যতা অর্জন করেন তারপর তাকে নিয়ে মন্তব্য করেন। আপনাকে আমরা চিনি , আপনি হচ্ছেন সেই উত্তরা ষরযন্তের কারিগর, এত সহযে কি আপনি মানুষ হবেন মি. মাহমুদ।
";2;-1;BN;talkshow_video
